
[BetweenWords(first_occ_a=True, first_occ_b=False, word_a='OBJECT_A',
       word_b='OBJECT_B'), BeforeAfterWord(before=True, first_occ=True, word_a='OBJECT_A'), BeforeAfterWord(before=False, first_occ=False, word_a='OBJECT_B')]


SelectKBest(k='all', score_func=<function f_classif at 0x11268fbf8>)


MultinomialNB(alpha=1.0, class_prior=None, fit_prior=True)


             precision    recall  f1-score   support

A_GREATER_B       0.00      0.00      0.00        37
 A_LESSER_B       0.00      0.00      0.00        25
    NO_COMP       0.74      1.00      0.85       174

avg / total       0.54      0.74      0.63       236



[[  0   0  37]
 [  0   0  25]
 [  0   0 174]]





==== A_GREATER_B ====

A_GREATER_B;CTX_B_object_b;-5.509407
A_GREATER_B;BETW_than;-6.215198
A_GREATER_B;BETW_better;-6.318196
A_GREATER_B;BETW_the;-6.532829
A_GREATER_B;BETW_is;-6.618795
A_GREATER_B;CTX_A_the;-6.640908
A_GREATER_B;BETW_and;-6.657286
A_GREATER_B;CTX_A_mac;-6.706771
A_GREATER_B;BETW_to;-6.761991
A_GREATER_B;CTX_B_the;-6.881762
A_GREATER_B;BETW_it;-6.978783
A_GREATER_B;CTX_B_object_a;-6.991133
A_GREATER_B;BETW_but;-7.032118
A_GREATER_B;CTX_B_and;-7.051307
A_GREATER_B;CTX_A_object_b;-7.053776
A_GREATER_B;CTX_A_of;-7.067907
A_GREATER_B;CTX_A_and;-7.080688
A_GREATER_B;CTX_B_of;-7.132445
A_GREATER_B;BETW_superior;-7.136759
A_GREATER_B;CTX_A_to;-7.143830
A_GREATER_B;BETW_more;-7.144027
A_GREATER_B;CTX_B_is;-7.154666
A_GREATER_B;BETW_because;-7.185412
A_GREATER_B;BETW_of;-7.210754
A_GREATER_B;CTX_B_better;-7.220490
A_GREATER_B;BETW_much;-7.236229
A_GREATER_B;CTX_B_to;-7.243664
A_GREATER_B;CTX_A_that;-7.266862
A_GREATER_B;BETW_has;-7.269145
A_GREATER_B;BETW_that;-7.297912
A_GREATER_B;BETW_over;-7.342530
A_GREATER_B;BETW_like;-7.380164
A_GREATER_B;BETW_with;-7.387568
A_GREATER_B;CTX_B_it;-7.390136
A_GREATER_B;CTX_A_with;-7.393515
A_GREATER_B;CTX_A_on;-7.397880
A_GREATER_B;BETW_for;-7.418003
A_GREATER_B;BETW_on;-7.432607
A_GREATER_B;CTX_A_in;-7.442661
A_GREATER_B;CTX_B_but;-7.468591
A_GREATER_B;CTX_A_have;-7.472227
A_GREATER_B;CTX_A_like;-7.493222
A_GREATER_B;CTX_A_for;-7.499970
A_GREATER_B;CTX_A_better;-7.503327
A_GREATER_B;CTX_B_that;-7.542812
A_GREATER_B;CTX_B_in;-7.543747
A_GREATER_B;CTX_B_for;-7.550462
A_GREATER_B;BETW_have;-7.570955
A_GREATER_B;BETW_object_b;-7.587589
A_GREATER_B;CTX_B_has;-7.588828

==== A_LESSER_B ====

A_LESSER_B;CTX_B_object_b;-6.151021
A_LESSER_B;BETW_than;-6.239869
A_LESSER_B;BETW_is;-6.472548
A_LESSER_B;CTX_A_object_b;-6.546637
A_LESSER_B;CTX_A_than;-6.549798
A_LESSER_B;BETW_better;-6.576832
A_LESSER_B;CTX_B_than;-6.588262
A_LESSER_B;CTX_B_object_a;-6.606890
A_LESSER_B;CTX_A_better;-6.649782
A_LESSER_B;CTX_B_better;-6.722675
A_LESSER_B;BETW_the;-6.752014
A_LESSER_B;CTX_B_is;-6.783865
A_LESSER_B;CTX_A_the;-6.806178
A_LESSER_B;BETW_to;-6.865618
A_LESSER_B;CTX_A_is;-6.925726
A_LESSER_B;BETW_because;-6.958823
A_LESSER_B;BETW_over;-7.028497
A_LESSER_B;CTX_B_the;-7.061470
A_LESSER_B;CTX_A_to;-7.128235
A_LESSER_B;CTX_B_it;-7.209947
A_LESSER_B;BETW_and;-7.273964
A_LESSER_B;CTX_A_that;-7.312850
A_LESSER_B;CTX_B_and;-7.319344
A_LESSER_B;CTX_B_to;-7.353753
A_LESSER_B;BETW_it;-7.380085
A_LESSER_B;CTX_A_because;-7.402097
A_LESSER_B;CTX_B_for;-7.407628
A_LESSER_B;CTX_B_of;-7.433317
A_LESSER_B;CTX_A_and;-7.433615
A_LESSER_B;CTX_A_over;-7.452350
A_LESSER_B;CTX_A_on;-7.454985
A_LESSER_B;BETW_on;-7.461684
A_LESSER_B;BETW_that;-7.482784
A_LESSER_B;CTX_A_it;-7.496710
A_LESSER_B;CTX_A_of;-7.535401
A_LESSER_B;BETW_for;-7.545104
A_LESSER_B;BETW_much;-7.549194
A_LESSER_B;BETW_worse;-7.555787
A_LESSER_B;BETW_do;-7.566971
A_LESSER_B;CTX_B_because;-7.582448
A_LESSER_B;BETW_mac;-7.611906
A_LESSER_B;CTX_A_do;-7.625788
A_LESSER_B;BETW_of;-7.637346
A_LESSER_B;CTX_A_for;-7.637957
A_LESSER_B;CTX_B_mac;-7.646914
A_LESSER_B;CTX_A_in;-7.649503
A_LESSER_B;CTX_B_are;-7.657879
A_LESSER_B;CTX_B_much;-7.663973
A_LESSER_B;BETW_are;-7.676178
A_LESSER_B;CTX_B_at;-7.688922

==== NO_COMP ====

NO_COMP;BETW_and;-4.455463
NO_COMP;BETW_or;-4.738359
NO_COMP;CTX_B_object_b;-4.771400
NO_COMP;CTX_B_object_a;-5.513520
NO_COMP;CTX_B_and;-5.585569
NO_COMP;CTX_A_object_b;-5.638375
NO_COMP;CTX_A_the;-5.691810
NO_COMP;CTX_A_and;-5.693792
NO_COMP;BETW_mac;-5.862084
NO_COMP;CTX_B_the;-5.912928
