
[BetweenWords(first_occ_a=True, first_occ_b=False, word_a='OBJECT_A',
       word_b='OBJECT_B'), BeforeAfterWord(before=True, first_occ=True, word_a='OBJECT_A'), BeforeAfterWord(before=False, first_occ=False, word_a='OBJECT_B')]


SelectKBest(k='all', score_func=<function f_classif at 0x106c49bf8>)


Perceptron(alpha=0.0001, class_weight=None, eta0=1.0, fit_intercept=True,
      max_iter=5, n_iter=None, n_jobs=1, penalty=None, random_state=0,
      shuffle=True, tol=None, verbose=0, warm_start=False)


             precision    recall  f1-score   support

A_GREATER_B       0.43      0.24      0.31        37
 A_LESSER_B       0.30      0.24      0.27        25
    NO_COMP       0.77      0.87      0.82       174

avg / total       0.67      0.70      0.68       236



[[  9   2  26]
 [  1   6  18]
 [ 11  12 151]]





==== A_GREATER_B ====

A_GREATER_B;CTX_A_seen;2.019927
A_GREATER_B;BETW_superior;1.923637
A_GREATER_B;CTX_B_trickier;1.590792
A_GREATER_B;BETW_longer;1.557405
A_GREATER_B;BETW_os;1.537287
A_GREATER_B;CTX_B_run;1.534976
A_GREATER_B;CTX_B_135l;1.499320
A_GREATER_B;BETW_video;1.443514
A_GREATER_B;CTX_A_systems;1.422967
A_GREATER_B;CTX_A_raw;1.416784
A_GREATER_B;BETW_makes;1.381291
A_GREATER_B;CTX_A_os;1.365957
A_GREATER_B;CTX_B_raw;1.261885
A_GREATER_B;BETW_much;1.260166
A_GREATER_B;BETW_seen;1.255911
A_GREATER_B;BETW_office;1.232868
A_GREATER_B;CTX_B_metaprogramming;1.228251
A_GREATER_B;CTX_A_advanced;1.219757
A_GREATER_B;CTX_A_appeal;1.204153
A_GREATER_B;BETW_look;1.190898
A_GREATER_B;CTX_A_reasons;1.178746
A_GREATER_B;CTX_A_rendering;1.175202
A_GREATER_B;CTX_A_expected;1.175202
A_GREATER_B;CTX_A_degree;1.175202
A_GREATER_B;BETW_work;1.152394
A_GREATER_B;BETW_lot;1.146759
A_GREATER_B;BETW_security;1.131789
A_GREATER_B;BETW_several;1.130277
A_GREATER_B;BETW_oriented;1.129766
A_GREATER_B;BETW_object;1.129766
A_GREATER_B;CTX_A_whole;1.112800
A_GREATER_B;CTX_A_lesser;1.108454
A_GREATER_B;CTX_A_excellent;1.108454
A_GREATER_B;BETW_users;1.071494
A_GREATER_B;CTX_A_machine;1.057655
A_GREATER_B;BETW_compared;1.040991
A_GREATER_B;CTX_A_go;1.038636
A_GREATER_B;BETW_wide;1.034666
A_GREATER_B;BETW_produces;1.034666
A_GREATER_B;BETW_mass;1.034666
A_GREATER_B;BETW_simply;1.033534
A_GREATER_B;CTX_A_switch;1.028031
A_GREATER_B;CTX_B_wanted;1.006968
A_GREATER_B;CTX_A_seems;1.002973
A_GREATER_B;BETW_decided;1.001661
A_GREATER_B;CTX_A_popularity;1.000000
A_GREATER_B;BETW_said;1.000000
A_GREATER_B;BETW_raw;1.000000
A_GREATER_B;BETW_convinced;1.000000
A_GREATER_B;BETW_arena;1.000000

==== A_LESSER_B ====

A_LESSER_B;BETW_worse;2.687293
A_LESSER_B;CTX_B_groovy;2.527994
A_LESSER_B;BETW_say;2.281964
A_LESSER_B;CTX_A_appears;1.934097
A_LESSER_B;BETW_think;1.817529
A_LESSER_B;CTX_A_worth;1.735877
A_LESSER_B;BETW_love;1.678637
A_LESSER_B;CTX_B_user;1.647129
A_LESSER_B;CTX_A_torn;1.591404
A_LESSER_B;CTX_A_give;1.458436
A_LESSER_B;BETW_substantially;1.435708
A_LESSER_B;BETW_thought;1.368956
