
[BetweenWords(first_occ_a=True, first_occ_b=False, word_a='OBJECT_A',
       word_b='OBJECT_B'), BeforeAfterWord(before=True, first_occ=True, word_a='OBJECT_A'), BeforeAfterWord(before=False, first_occ=False, word_a='OBJECT_B')]


SelectKBest(k='all', score_func=<function f_classif at 0x106c49bf8>)


PassiveAggressiveClassifier(C=1.0, average=False, class_weight=None,
              fit_intercept=True, loss='hinge', max_iter=5, n_iter=None,
              n_jobs=1, random_state=None, shuffle=True, tol=None,
              verbose=0, warm_start=False)


             precision    recall  f1-score   support

A_GREATER_B       0.38      0.24      0.30        37
 A_LESSER_B       0.41      0.28      0.33        25
    NO_COMP       0.78      0.87      0.82       174

avg / total       0.68      0.71      0.69       236



[[  9   0  28]
 [  3   7  15]
 [ 12  10 152]]





==== A_GREATER_B ====

A_GREATER_B;BETW_superior;1.570136
A_GREATER_B;CTX_B_trickier;1.554625
A_GREATER_B;CTX_A_seen;1.416825
A_GREATER_B;CTX_A_seems;1.282398
A_GREATER_B;CTX_B_raw;1.117660
A_GREATER_B;CTX_B_started;1.045941
A_GREATER_B;CTX_B_lisp;1.041687
A_GREATER_B;CTX_A_systems;1.037304
A_GREATER_B;BETW_decided;1.031739
A_GREATER_B;BETW_longer;1.015294
A_GREATER_B;BETW_better;0.967127
A_GREATER_B;BETW_security;0.937024
A_GREATER_B;BETW_os;0.913991
A_GREATER_B;CTX_B_run;0.897858
A_GREATER_B;CTX_A_came;0.895234
A_GREATER_B;CTX_A_popularity;0.894861
A_GREATER_B;BETW_arena;0.894335
A_GREATER_B;BETW_makes;0.874322
A_GREATER_B;BETW_oriented;0.870035
A_GREATER_B;BETW_object;0.870035
A_GREATER_B;BETW_office;0.865127
A_GREATER_B;CTX_B_little;0.842553
A_GREATER_B;BETW_look;0.836301
A_GREATER_B;CTX_A_unix;0.835776
A_GREATER_B;BETW_hardware;0.825800
A_GREATER_B;BETW_convinced;0.809799
A_GREATER_B;BETW_like;0.806887
A_GREATER_B;BETW_feels;0.801975
A_GREATER_B;BETW_experience;0.801219
A_GREATER_B;BETW_compared;0.795415
A_GREATER_B;BETW_system;0.795013
A_GREATER_B;CTX_A_rendering;0.792241
A_GREATER_B;CTX_A_expected;0.792241
A_GREATER_B;CTX_A_degree;0.792241
A_GREATER_B;BETW_work;0.778990
A_GREATER_B;BETW_video;0.769841
A_GREATER_B;CTX_A_advanced;0.764077
A_GREATER_B;CTX_B_convinced;0.746932
A_GREATER_B;CTX_A_lesser;0.744839
A_GREATER_B;CTX_B_hardware;0.739218
A_GREATER_B;BETW_definitely;0.734960
A_GREATER_B;BETW_lot;0.732890
A_GREATER_B;BETW_fun;0.731942
A_GREATER_B;CTX_B_irrespective;0.730965
A_GREATER_B;CTX_A_raw;0.728100
A_GREATER_B;BETW_several;0.726832
A_GREATER_B;BETW_user;0.724659
A_GREATER_B;BETW_wide;0.721296
A_GREATER_B;BETW_produces;0.721296
A_GREATER_B;BETW_mass;0.721296

==== A_LESSER_B ====

A_LESSER_B;BETW_worse;2.334714
A_LESSER_B;CTX_A_job;1.746139
A_LESSER_B;CTX_A_switched;1.496594
