_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,label,orig__golden,a,b,file,id,label_gold,label_gold_reason,marker,raw_text,text_html,text_readable,type
1632653029,3/16/2018 19:24:40,false,3482314953,,3/16/2018 19:24:00,false,elite,1.0,43415523,HRV,21,Zagreb,141.138.54.108,WORSE,False,juice,cider,jbt-data,B326110412,,,True,"Apple cider vinegar will taste better then white, but lemon juice is the best tasting.","Apple <span style=""color: #9A14B2; font-weight: bold"">cider:[OBJECT_A]</span> vinegar will taste better then white, but lemon <span style=""color: #6CB219; font-weight: bold"">juice:[OBJECT_B]</span> is the best tasting.","Apple *cider* vinegar will taste better then white, but lemon §juice$ is the best tasting.",jbt
1632653029,3/16/2018 19:24:49,false,3482315562,,3/16/2018 19:23:59,false,neodev,0.9,39759810,VEN,07,Valencia,190.206.112.146,WORSE,False,juice,cider,jbt-data,B326110412,,,True,"Apple cider vinegar will taste better then white, but lemon juice is the best tasting.","Apple <span style=""color: #9A14B2; font-weight: bold"">cider:[OBJECT_A]</span> vinegar will taste better then white, but lemon <span style=""color: #6CB219; font-weight: bold"">juice:[OBJECT_B]</span> is the best tasting.","Apple *cider* vinegar will taste better then white, but lemon §juice$ is the best tasting.",jbt
1632653030,3/16/2018 19:25:13,false,3482316941,,3/16/2018 19:24:54,false,elite,1.0,44407873,SRB,00,Belgrade,87.116.179.55,WORSE,False,google,amazon,jbt-data,J1521912207,,,True,I was using google music but amazon is just better.,"I was using <span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span> music but <span style=""color: #6CB219; font-weight: bold"">amazon:[OBJECT_B]</span> is just better.",I was using *google* music but §amazon$ is just better.,jbt
1632653030,3/16/2018 19:25:19,false,3482317285,,3/16/2018 19:24:53,false,neodev,1.0,30904966,VEN,"","",201.243.116.8,WORSE,False,google,amazon,jbt-data,J1521912207,,,True,I was using google music but amazon is just better.,"I was using <span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span> music but <span style=""color: #6CB219; font-weight: bold"">amazon:[OBJECT_B]</span> is just better.",I was using *google* music but §amazon$ is just better.,jbt
1632653031,3/16/2018 19:22:58,false,3482310085,,3/16/2018 19:22:08,false,neodev,0.9,39759810,VEN,07,Valencia,190.206.112.146,WORSE,False,carolina,pennsylvania,jbt-data,M1979675884,,,True,"pennsylvania is no better, but states such as South carolina and Florida have no estate or inheritance tax.","<span style=""color: #9A14B2; font-weight: bold"">pennsylvania:[OBJECT_A]</span> is no better, but states such as South <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span> and Florida have no estate or inheritance tax.","*pennsylvania* is no better, but states such as South §carolina$ and Florida have no estate or inheritance tax.",jbt
1632653031,3/16/2018 19:23:20,false,3482311061,,3/16/2018 19:22:24,false,elite,1.0,43151235,BRA,27,Sao Vicente,201.28.194.114,WORSE,False,carolina,pennsylvania,jbt-data,M1979675884,,,True,"pennsylvania is no better, but states such as South carolina and Florida have no estate or inheritance tax.","<span style=""color: #9A14B2; font-weight: bold"">pennsylvania:[OBJECT_A]</span> is no better, but states such as South <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span> and Florida have no estate or inheritance tax.","*pennsylvania* is no better, but states such as South §carolina$ and Florida have no estate or inheritance tax.",jbt
1632653032,3/16/2018 19:25:51,false,3482318619,,3/16/2018 19:25:18,false,neodev,0.875,13396426,PER,03,Abancay,201.230.158.1,BETTER,False,stanford,mit,jbt-data,K1722396324,,,True,"mit is harder to graduate from (on average probably, at minimum certainly) than HYP or stanford.","<span style=""color: #9A14B2; font-weight: bold"">mit:[OBJECT_A]</span> is harder to graduate from (on average probably, at minimum certainly) than HYP or <span style=""color: #6CB219; font-weight: bold"">stanford:[OBJECT_B]</span>.","*mit* is harder to graduate from (on average probably, at minimum certainly) than HYP or §stanford$.",jbt
1632653032,3/16/2018 19:26:24,false,3482320443,,3/16/2018 19:25:17,false,neodev,1.0,43844604,IDN,"","",36.84.73.175,BETTER,False,stanford,mit,jbt-data,K1722396324,,,True,"mit is harder to graduate from (on average probably, at minimum certainly) than HYP or stanford.","<span style=""color: #9A14B2; font-weight: bold"">mit:[OBJECT_A]</span> is harder to graduate from (on average probably, at minimum certainly) than HYP or <span style=""color: #6CB219; font-weight: bold"">stanford:[OBJECT_B]</span>.","*mit* is harder to graduate from (on average probably, at minimum certainly) than HYP or §stanford$.",jbt
1632653033,3/16/2018 19:25:05,false,3482316484,,3/16/2018 19:24:48,false,neodev,1.0,39296334,ESP,59,Erandio,85.86.69.8,WORSE,False,golf,tennis,jbt-data,O2348728670,,,True,"tennis is so much harder on the body than golf,"" he said.","<span style=color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> is so much harder on the body than <span style=""color: #6CB219; font-weight: bold"">golf:[OBJECT_B]</span>,"" he said.","*tennis* is so much harder on the body than §golf$, he said.",jbt
1632653033,3/16/2018 19:25:20,false,3482317327,,3/16/2018 19:24:53,false,neodev,0.9,39759810,VEN,07,Valencia,190.206.112.146,WORSE,False,golf,tennis,jbt-data,O2348728670,,,True,"tennis is so much harder on the body than golf,"" he said.","<span style=color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> is so much harder on the body than <span style=""color: #6CB219; font-weight: bold"">golf:[OBJECT_B]</span>,"" he said.","*tennis* is so much harder on the body than §golf$, he said.",jbt
1632653034,3/16/2018 19:24:09,false,3482313423,,3/16/2018 19:23:36,false,neodev,0.875,13396426,PER,03,Abancay,201.230.158.1,NONE,False,georgia,missouri,jbt-data,T3161167094,,,True,"While missouri has solid football programs, they do not compare to states like Florida, georgia and Texas.","While <span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span> has solid football programs, they do not compare to states like Florida, <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span> and Texas.","While *missouri* has solid football programs, they do not compare to states like Florida, §georgia$ and Texas.",jbt
1632653034,3/16/2018 19:24:27,false,3482314199,,3/16/2018 19:23:35,false,elite,0.875,43978656,BRA,23,Sao Gabriel,187.4.15.183,BETTER,False,georgia,missouri,jbt-data,T3161167094,,,True,"While missouri has solid football programs, they do not compare to states like Florida, georgia and Texas.","While <span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span> has solid football programs, they do not compare to states like Florida, <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span> and Texas.","While *missouri* has solid football programs, they do not compare to states like Florida, §georgia$ and Texas.",jbt
1632653035,3/16/2018 19:24:46,false,3482315379,,3/16/2018 19:24:32,false,neodev,1.0,39296334,ESP,59,Erandio,85.86.69.8,NONE,False,reagan,nixon,jbt-data,L1858903515,,,True,"Obama is much worse than nixon, reagan, and W. Bush all rolled into one.","Obama is much worse than <span style=""color: #9A14B2; font-weight: bold"">nixon:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">reagan:[OBJECT_B]</span>, and W. Bush all rolled into one.","Obama is much worse than *nixon*, §reagan$, and W. Bush all rolled into one.",jbt
1632653035,3/16/2018 19:27:47,false,3482324841,,3/16/2018 19:26:30,false,elite,1.0,43415523,HRV,21,Zagreb,141.138.54.108,NONE,False,reagan,nixon,jbt-data,L1858903515,,,True,"Obama is much worse than nixon, reagan, and W. Bush all rolled into one.","Obama is much worse than <span style=""color: #9A14B2; font-weight: bold"">nixon:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">reagan:[OBJECT_B]</span>, and W. Bush all rolled into one.","Obama is much worse than *nixon*, §reagan$, and W. Bush all rolled into one.",jbt
1632653036,3/16/2018 19:24:09,false,3482313429,,3/16/2018 19:23:12,false,clixsense,0.875,21665495,CAN,QC,Papineauville,97.107.219.220,WORSE,False,stanford,mit,jbt-data,T3220097683,,,True,"Yale offered nothing at all really, mit was a little nicer, but by far stanford offered the best FA package.","Yale offered nothing at all really, <span style=""color: #9A14B2; font-weight: bold"">mit:[OBJECT_A]</span> was a little nicer, but by far <span style=""color: #6CB219; font-weight: bold"">stanford:[OBJECT_B]</span> offered the best FA package.","Yale offered nothing at all really, *mit* was a little nicer, but by far §stanford$ offered the best FA package.",jbt
1632653036,3/16/2018 19:26:21,false,3482320198,,3/16/2018 19:23:03,false,neodev,0.8333,39862764,EGY,06,Alexandria,197.50.143.203,WORSE,False,stanford,mit,jbt-data,T3220097683,,,True,"Yale offered nothing at all really, mit was a little nicer, but by far stanford offered the best FA package.","Yale offered nothing at all really, <span style=""color: #9A14B2; font-weight: bold"">mit:[OBJECT_A]</span> was a little nicer, but by far <span style=""color: #6CB219; font-weight: bold"">stanford:[OBJECT_B]</span> offered the best FA package.","Yale offered nothing at all really, *mit* was a little nicer, but by far §stanford$ offered the best FA package.",jbt
1632653037,3/16/2018 19:24:54,false,3482315871,,3/16/2018 19:24:19,false,clixsense,1.0,6335542,GRC,35,Athens,195.167.112.119,WORSE,False,baseball,tennis,jbt-data,H1172635608,,,True,"I know I'm coming late to the party, but tennis is (in my mind) indisputably harder than baseball.","I know I'm coming late to the party, but <span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> is (in my mind) indisputably harder than <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span>.","I know I'm coming late to the party, but *tennis* is (in my mind) indisputably harder than §baseball$.",jbt
