_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,assigned_class,assigned_class_gold,label,new_sentence,sentence
1445637774,11/10/2017 13:40:02,false,3019240344,,11/10/2017 13:38:57,false,neodev,0.8462,44020927,MKD,41,Skopje,79.126.239.153,NO_COMP,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, and <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, too) undoubtedly influenced people's votes when it","OBJECT_A, and OBJECT_B, too) undoubtedly influenced people's votes when it"
1445637774,11/10/2017 13:40:25,false,3019241810,,11/10/2017 13:39:02,false,clixsense,0.8,43914044,RUS,60,Pskov,31.130.70.52,NO_COMP,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, and <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, too) undoubtedly influenced people's votes when it","OBJECT_A, and OBJECT_B, too) undoubtedly influenced people's votes when it"
1445637774,11/10/2017 13:41:19,false,3019245098,,11/10/2017 13:39:05,false,elite,0.8571,40214135,VEN,18,Barrio Ajuro,186.92.13.185,NO_COMP,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, and <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, too) undoubtedly influenced people's votes when it","OBJECT_A, and OBJECT_B, too) undoubtedly influenced people's votes when it"
1445637775,11/10/2017 13:41:17,false,3019245042,,11/10/2017 13:40:17,false,clixsense,0.7273,43705420,UKR,"","",37.55.241.12,NO_COMP,,NO_COMP,"I'd go with <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>.",I'd go with OBJECT_A or OBJECT_B.
1445637775,11/10/2017 13:42:09,false,3019248420,,11/10/2017 13:40:07,false,elite,0.7143,41948528,VNM,44,Hanoi,123.24.164.74,NO_COMP,,NO_COMP,"I'd go with <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>.",I'd go with OBJECT_A or OBJECT_B.
1445637775,11/10/2017 13:42:34,false,3019249767,,11/10/2017 13:41:35,false,neodev,1.0,35176006,VEN,13,Barquisimeto,200.82.177.17,NO_COMP,,NO_COMP,"I'd go with <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>.",I'd go with OBJECT_A or OBJECT_B.
1445637775,11/10/2017 13:43:53,false,3019254838,,11/10/2017 13:40:20,false,neodev,0.875,30679605,PAK,08,Islamabad,39.40.124.29,NO_COMP,,NO_COMP,"I'd go with <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>.",I'd go with OBJECT_A or OBJECT_B.
1445637776,11/10/2017 13:40:31,false,3019242093,,11/10/2017 13:40:04,false,elite,0.9091,43999675,VEN,25,Caracas,186.167.249.95,NO_COMP,,NO_COMP,"This is potentially useful for <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, PHP, JS and <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>.","This is potentially useful for OBJECT_A, PHP, JS and OBJECT_B."
1445637776,11/10/2017 13:41:35,false,3019246362,,11/10/2017 13:40:07,false,elite,0.8889,43896276,RUS,09,Korocha,82.151.123.14,NO_COMP,,NO_COMP,"This is potentially useful for <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, PHP, JS and <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>.","This is potentially useful for OBJECT_A, PHP, JS and OBJECT_B."
1445637776,11/10/2017 13:45:29,false,3019260679,,11/10/2017 13:40:06,false,clixsense,0.8333,44001962,ECU,02,Cuenca,186.43.146.151,NO_COMP,,NO_COMP,"This is potentially useful for <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, PHP, JS and <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>.","This is potentially useful for OBJECT_A, PHP, JS and OBJECT_B."
1445637777,11/10/2017 13:43:49,false,3019254565,,11/10/2017 13:43:26,false,elite,0.9091,43999675,VEN,25,Caracas,186.167.249.95,NO_COMP,,NO_COMP,"And your other server languages like <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, PHP, <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, etc.","And your other server languages like OBJECT_A, PHP, OBJECT_B, etc."
1445637777,11/10/2017 13:44:05,false,3019255601,,11/10/2017 13:42:23,false,clixsense,1.0,42837258,IDN,"","",112.215.241.99,NO_COMP,,NO_COMP,"And your other server languages like <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, PHP, <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, etc.","And your other server languages like OBJECT_A, PHP, OBJECT_B, etc."
1445637777,11/10/2017 13:44:29,false,3019257071,,11/10/2017 13:42:23,false,neodev,1.0,43431362,VEN,23,Maracaibo,190.201.80.181,UNCLEAR,,NO_COMP,"And your other server languages like <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, PHP, <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, etc.","And your other server languages like OBJECT_A, PHP, OBJECT_B, etc."
1445637778,11/10/2017 13:40:26,false,3019241826,,11/10/2017 13:39:47,false,neodev,0.8276,39111551,RUS,54,Omsk,2.60.52.9,NO_COMP,,NO_COMP,"Java learned a lot from <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span> and even C#.","Java learned a lot from OBJECT_A, OBJECT_B and even C#."
1445637778,11/10/2017 13:41:27,false,3019245781,,11/10/2017 13:39:27,false,neodev,0.7778,43871775,VEN,"","",190.207.13.144,UNCLEAR,,NO_COMP,"Java learned a lot from <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span> and even C#.","Java learned a lot from OBJECT_A, OBJECT_B and even C#."
1445637778,11/10/2017 13:42:11,false,3019248512,,11/10/2017 13:39:54,false,neodev,0.9167,42748530,USA,UT,Farmington,174.52.206.103,NO_COMP,,NO_COMP,"Java learned a lot from <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span> and even C#.","Java learned a lot from OBJECT_A, OBJECT_B and even C#."
