feature,class,f1,precision,recall
Unigrams,Weighted Average,0.8671145939255607,0.8684242045015702,0.8715277777777778
Unigrams,ARG,0.7394366197183099,0.8235294117647058,0.670926517571885
Unigrams,NONE,0.9147465437788019,0.8851727982162765,0.9463647199046484
Unigrams,Weighted Average,0.8741179042518328,0.8738838571000771,0.8767361111111112
Unigrams,ARG,0.7585034013605443,0.8109090909090909,0.7124600638977636
Unigrams,NONE,0.9172494172494171,0.8973774230330673,0.9380214541120382
Unigrams,Weighted Average,0.8628986278261784,0.8636740224450687,0.8671875
Unigrams,ARG,0.7320490367775832,0.810077519379845,0.6677316293929713
Unigrams,NONE,0.9117137911136758,0.8836689038031319,0.9415971394517283
Unigrams,Weighted Average,0.8811495238892739,0.8857149655823586,0.8862847222222222
Unigrams,ARG,0.7631103074141049,0.8791666666666667,0.6741214057507987
Unigrams,NONE,0.9251856082238721,0.8881578947368421,0.965435041716329
Unigrams,Weighted Average,0.8782676086452231,0.8793434567675992,0.8818418766290183
Unigrams,ARG,0.7630662020905924,0.839080459770115,0.6996805111821086
Unigrams,NONE,0.9212962962962963,0.8943820224719101,0.9498806682577565
InferSent,Weighted Average,0.8744874984164276,0.8740748446784213,0.875
InferSent,ARG,0.7669902912621359,0.7770491803278688,0.7571884984025559
InferSent,NONE,0.9145907473309608,0.910271546635183,0.9189511323003575
InferSent,Weighted Average,0.8799655906814859,0.8797478976877925,0.8802083333333334
InferSent,ARG,0.7781350482315113,0.7831715210355987,0.7731629392971247
InferSent,NONE,0.9179548156956006,0.9157769869513642,0.9201430274135876
InferSent,Weighted Average,0.8834448489226023,0.8832343560651139,0.8836805555555556
InferSent,ARG,0.7845659163987138,0.7896440129449838,0.7795527156549521
InferSent,NONE,0.920332936979786,0.9181494661921707,0.9225268176400476
InferSent,Weighted Average,0.8810647348911765,0.8811394075365917,0.8836805555555556
InferSent,ARG,0.7713310580204777,0.8278388278388278,0.7220447284345048
InferSent,NONE,0.9220023282887078,0.9010238907849829,0.9439809296781884
InferSent,Weighted Average,0.889716216741359,0.8897728521623341,0.889661164205039
InferSent,ARG,0.7974481658692186,0.7961783439490446,0.7987220447284346
InferSent,NONE,0.9241791044776118,0.9247311827956989,0.9236276849642004
