
[BetweenWords(first_occ_a=True, first_occ_b=False, word_a='OBJECT_A',
       word_b='OBJECT_B'), BeforeAfterWord(before=True, first_occ=True, word_a='OBJECT_A'), BeforeAfterWord(before=False, first_occ=False, word_a='OBJECT_B')]


SelectKBest(k='all', score_func=<function f_classif at 0x106c49bf8>)


SGDClassifier(alpha=0.0001, average=False, class_weight=None, epsilon=0.1,
       eta0=0.0, fit_intercept=True, l1_ratio=0.15,
       learning_rate='optimal', loss='hinge', max_iter=5, n_iter=None,
       n_jobs=1, penalty='l2', power_t=0.5, random_state=None,
       shuffle=True, tol=None, verbose=0, warm_start=False)


             precision    recall  f1-score   support

A_GREATER_B       0.20      0.11      0.14        37
 A_LESSER_B       0.29      0.28      0.29        25
    NO_COMP       0.77      0.85      0.81       174

avg / total       0.63      0.67      0.65       236



[[  4   2  31]
 [  5   7  13]
 [ 11  15 148]]





==== A_GREATER_B ====

A_GREATER_B;CTX_B_trickier;4.239098
A_GREATER_B;BETW_superior;4.054964
A_GREATER_B;BETW_decided;3.868994
A_GREATER_B;CTX_A_seen;3.588430
A_GREATER_B;CTX_B_started;3.514482
A_GREATER_B;CTX_B_lisp;3.514482
A_GREATER_B;CTX_A_features;3.403743
A_GREATER_B;BETW_objectively;3.303277
A_GREATER_B;BETW_similar;3.292820
A_GREATER_B;CTX_B_far;3.259188
A_GREATER_B;BETW_security;3.150551
A_GREATER_B;BETW_lot;3.114113
A_GREATER_B;BETW_compared;3.103339
A_GREATER_B;CTX_A_said;3.055954
A_GREATER_B;CTX_A_systems;3.007545
A_GREATER_B;CTX_B_run;2.893701
A_GREATER_B;CTX_A_advanced;2.873256
A_GREATER_B;BETW_better;2.850936
A_GREATER_B;CTX_A_seems;2.808165
A_GREATER_B;CTX_B_irrespective;2.791910
A_GREATER_B;CTX_A_beauty;2.788934
A_GREATER_B;CTX_A_rendering;2.783685
A_GREATER_B;CTX_A_expected;2.783685
A_GREATER_B;CTX_A_degree;2.783685
A_GREATER_B;BETW_longer;2.766752
A_GREATER_B;BETW_oriented;2.757906
A_GREATER_B;BETW_object;2.757906
A_GREATER_B;CTX_A_came;2.713995
A_GREATER_B;BETW_natural;2.712396
A_GREATER_B;BETW_os;2.671879
A_GREATER_B;CTX_B_135l;2.663564
A_GREATER_B;CTX_A_lesser;2.625579
A_GREATER_B;CTX_A_excellent;2.625579
A_GREATER_B;CTX_A_popular;2.622960
A_GREATER_B;CTX_B_narrowest;2.571384
A_GREATER_B;CTX_B_properties;2.571384
A_GREATER_B;CTX_B_xp;2.527166
A_GREATER_B;CTX_A_raw;2.516937
A_GREATER_B;CTX_B_edition;2.438870
A_GREATER_B;CTX_B_margins;2.425336
A_GREATER_B;BETW_much;2.424242
A_GREATER_B;BETW_expensive;2.404165
A_GREATER_B;BETW_moment;2.299397
A_GREATER_B;BETW_fun;2.292719
A_GREATER_B;BETW_especially;2.282914
A_GREATER_B;CTX_B_little;2.279050
A_GREATER_B;CTX_B_slides;2.275903
A_GREATER_B;CTX_B_coolscan;2.275903
A_GREATER_B;CTX_B_phds;2.265389
A_GREATER_B;BETW_experience;2.256718

==== A_LESSER_B ====

A_LESSER_B;BETW_worse;6.376038
A_LESSER_B;CTX_A_job;5.360421
A_LESSER_B;CTX_B_groovy;5.271722
A_LESSER_B;CTX_A_better;4.401029
A_LESSER_B;CTX_B_thought;4.392833
A_LESSER_B;BETW_think;4.342244
A_LESSER_B;CTX_A_torn;4.240729
A_LESSER_B;CTX_A_worth;4.005719
A_LESSER_B;CTX_B_libraries;3.781183
